userName,score,at,full_text,kategori
diego efendy,1,2025-05-04 20:00:00,PARAAHHH...UANG HILANG...BANYAK TOKO/SELLER NAKAL DIPELIHARA...SDH AJUKAN KOMPLAIN...JELAS2 SDH DIKIRIM BALIK DAN ADA RESI...eeh syaratnya bikin NGAKAK...katanya tunggu penjual menerima barang yg di retur...GIMANA MAU TERIMA...ALAMAT TOKO AJA HANYA KOTA..GK ADA ALAMAT ASLINYA..dan jika pun ada alamat yg JELAS...KLO TOKO NAKAL gk akan mengklik barang sdh terima...tolong tokopedia belajar dr APK2 sebelah...SANGAT2 KECEWA DENGAN PROSEDUR KOMPLAIN DI TOKOPEDIA...GK AKAN LAGI ORDER DI APK INI LAGI...,Negatif
Bintang Bhinuka,1,2025-05-04 19:59:03,Hati Hati Belanja Di tokopedia SAYA SEBAGAI PEMBELI.. BANYAK DIRUGIKAN SAMA TOKOPEDIA.. BELI BARANG DI TOKOPEDIA.. BANYAK UANG SAYA YG GA KEMBALI.. SAYA KOMPLAINT GA DITANGGAPI SAMPAI BERBULAN BULAN.. MAU SAYA FOLLOWUP KE MEDSOS LAH MULAI SEKARANG MULAILAH.. BERALIH DARI TOKOPEDIA.. SAYA SANGAT KECEWA.. GA ADA PENYELESAIAN DI TOKOPEDIA..,Negatif
moviekor 12,5,2025-05-04 19:39:10,nyaman untuk belanja,Positif
Husni Fahmi,5,2025-05-04 19:32:50,JAZAKUMULLAH KHAIR,Positif
Sahroni Tuah,2,2025-05-04 19:21:02,"Pliss dah, ongkir ke Aceh bisa sampe 200 ribuan anj, ya kali barang 30 ribu ongkir nya 150 ribu",Negatif
Affan Degondez,1,2025-05-04 19:15:12,aplikasi tolol complain yang bales mesin gosend instan masa nunggu 3 hari dah jelas instan gojek yang salah masih suruh nunggu yang bales mesin jadi tolol jawabnya,Negatif
Guyub Pancal Mubal Official,5,2025-05-04 18:59:46,oke,Positif
Apri Dwi hartanto,5,2025-05-04 18:11:26,bgusss syekaliiiiiiiiiiii8ii,Positif
hendra cristian,5,2025-05-04 18:07:27,sangat membantu,Positif
James Pangkey,1,2025-05-04 18:03:31,bagusan war kupon yang lama masih ada kemunginan dapat. sekarang jadi jelek kalah mulu sama bot ikut2an sistem si orange. war kuponnya kayak boongan buang2 waktu. kecewa berat,Negatif
Bapak Kembar Rich,1,2025-05-04 17:57:28,yang bikin aturan ga pake otak masa pesanan pakai jasa kirim samday 3 hari belum dikirim belum dibatalin. terus ngapain ngaktipin samday.,Negatif
Lariz Maniz,3,2025-05-04 17:50:43,no rekening tidak ditemukan.. mau menginput rekening,Netral
abduu,5,2025-05-04 17:32:31,bagus,Positif
Nor Anzis,5,2025-05-04 17:12:57,jossss,Positif
Intan Manurung,4,2025-05-04 17:08:44,"bagus,, tp masi ada sedikit yg perlu perhatian",Positif
muhammad bagus,5,2025-05-04 17:02:44,anjay,Positif
Ridwan Son1978,1,2025-05-04 16:47:27,"kalah bersaing dengan sopee, sopee transaksi banyak minim ongkir bahkan ongkir 0.",Negatif
Ditria,4,2025-05-04 16:43:45,kasih bintang 4 dulu krn transaksi pertama,Positif
Sri Juju,1,2025-05-04 16:15:18,"tampilannya gratis ongkir ternyata ga gratis, promo pun ga ada malahan kena fee. utk penjual, potongan fee gede bgt kek lintah darat",Negatif
Tri Mulya,5,2025-05-04 16:08:45,"banyak gratis ongkirnya, top lah buat tokopedia",Positif
Wazil hendra Hendra,1,2025-05-04 16:00:27,gk ada transaksi apa pun saldo dana gua di sedot dengan sendirinya oleh tokopedia.. penipuan..,Negatif
Yogo Bejo,1,2025-05-04 15:19:55,halo tokped permasalahan saya gabisa klaim diskon server eror. tolong ditindak.,Negatif
Abdullah Jamaluddin,5,2025-05-04 14:39:29,makin mudah kalau ada dompet dana di tokped,Positif
Tato Susanto,5,2025-05-04 14:30:10,mantap,Positif
Asmera Yasni,1,2025-05-04 14:14:11,toko pedia tolong km kembali kan saldo saya yang km potong dari akun dana saya tampa saya yang transfer,Negatif
Mad Handi,1,2025-05-04 13:54:40,"hhhhhhhhhhhhhhhhhhh, Bahkan pengguna baru pun tidak ada gratis ongkir dan vhocher",Negatif
Cimoy,5,2025-05-04 13:33:52,Tokopedìa is the best,Positif
Arie Rachmawati,5,2025-05-04 13:30:51,mantap,Positif
Rizki Syamsi Darmawan,4,2025-05-04 13:30:28,oke,Positif
Arrumie Kiswanto,5,2025-05-04 13:14:43,mantul,Positif
hendra kusuma,1,2025-05-04 13:00:28,"aplikasi dongo beda dari yg laen , boro2 ada fitur hapus pesanan yg udh kelar , fitur hapus chat aja gak ada .",Negatif
Suryonobancin,5,2025-05-04 12:57:33,sangat bagus dan mudah,Positif
QC Alfarabi,5,2025-05-04 12:37:03,✋⭐✋,Positif
BENY JAYASBI,5,2025-05-04 12:26:15,proses lebih aman,Positif
Fira Hen,5,2025-05-04 12:13:34,tolong tingkatkan langsung chat live tokopedia care nya,Positif
Abay Jafits,1,2025-05-04 12:04:07,"menu bantuan tidak ada penyelesaian yang jelas yang jawab AI terus, itu-itu doang nggak jelas tokopedia",Negatif
Galang Noob,1,2025-05-04 11:36:45,lumayan,Negatif
Wiborefox Refox,5,2025-05-04 11:29:16,goood,Positif
Oji Fauzi,1,2025-05-04 10:49:23,"aplikasi bikin naik darah, beberapa kali isi code yg di kirim Tokopedia selalu ga bisa",Negatif
Purwito Wuryan,5,2025-05-04 10:43:32,mohon maaf saya ga bs terlalu lama pilih produk mata saya udah ga kuat terlalu lama baca tulisannya ga kebaca tolong lah agar bisa dibuat dark mode aplikasinya,Positif
Muslim,5,2025-05-04 10:39:05,semoga bisa lebih baik dengan UI yang lebih nyaman,Positif
Heri Sulistyo,1,2025-05-04 10:29:18,serba mahal tidak menguntungkan seller,Negatif
Anas _IZ,5,2025-05-04 10:20:54,💯,Positif
Rossi Dani,5,2025-05-04 10:20:08,bagus belanja online,Positif
Idham Chalid,4,2025-05-04 10:19:06,so far so good,Positif
Sahroni,5,2025-05-04 10:16:18,ok,Positif
grand motor,1,2025-05-04 10:09:10,"tokopedia care nya gak bisa memberikan jawaban atas pertanyaan..CFS nya gak respon sama sekali,padahal aplikasi nya bagus dan telah saya gunakan bertahun2,belakangan ini tampak kemunduran dari segi pelayanan dan system ongkir..",Negatif
wendy .01,5,2025-05-04 09:58:19,mantap,Positif
Ryouu Haryanto,2,2025-05-04 09:36:44,akun tiba-tiba ke apus pas daftar lagi ga bisa,Negatif
Biyan Garda,4,2025-05-04 09:35:48,Jelek banget,Positif
Gratia Eca,5,2025-05-04 09:20:26,terbaik,Positif
Mars Kuh,2,2025-05-04 08:43:05,KEMANA FITUR TUKAR TAMBAH!!!!,Negatif
Aldy Prastyo,4,2025-05-04 08:02:34,ok,Positif
sang pejuang cinta,1,2025-05-04 07:20:16,"Pihak Tokopedia kurang memberikan solusi untuk konsumen yang memesan produk dari penjual tapi tidak pernah direspon oleh pihak penjual, saya memesan produk paket someday tidak pernah direspon oleh pihak penjual padahal toko masih aktif. Saya ajukan pembatalan pemesanan juga tidak pernah direspon penjual, saya chat berkali- kali juga tidak pernah direspon. Walaupun sudah saya ajukan pembatalan pemesanan perlu menunggu beberapa hari untuk batal otomatis karena pihak penjual tidak pernah merespon.",Negatif
HENDRA TEKNIK,5,2025-05-04 07:16:50,proses cepat dan tidak banyak kendala,Positif
Suparman yusuf,5,2025-05-04 07:10:44,pembayaran Tokopedia lebih cepat dan praktis melalui ovo.,Positif
Sidik Permana,1,2025-05-04 06:40:59,"Saat pelayanan tokopedia semakin parah. tidak seperti dulu lagi, padahal sudah setia bertahun-tahun menjadi pelanggan. investigasi pengiriman aja TIDAK BECUS. Sepertinya sudah saatnya berpindah ke faltform lain.",Negatif
Jonathan Reinhart,3,2025-05-04 06:34:16,"tolong untuk developer di sertakan nomor kurir dan foto barang sampai, ini barang saya hilang kurir nya ngga ada hubungin dan sama mau hubungi kurir ngga ada nomornya",Netral
Suwandi Akhdan,4,2025-05-04 06:30:44,"Terima - kasih....., jaga account pelanggan dari peretas.'",Positif
Mualim Mualim,5,2025-05-04 06:11:02,bayar mudah dan cepat..👍,Positif
arifbudi utomo,1,2025-05-04 05:57:50,"Mau bayar pajak Samsat Jatim tapi nik tidak sesuai, sudah coba 3 motor tidak sesuai semua, padahal tahun sebelumnya bisa",Negatif
Sri Anita,5,2025-05-04 05:57:34,mantuuuuul abizzzzz,Positif
Putut Suwito,5,2025-05-04 05:27:55,bagus sekali... mantap,Positif
Destri Puspitasari,1,2025-05-04 05:00:48,mohon maaf sblmnya saya tidk prnh mngnstl apk nih knp saya dpt kode otp ke HP sya dri apk nih sya tdk ada urusan dngn apk nih jdi klo ada yg slh gunakan data sya itu bkn sya Mhn bantuannya dan sya tdk bertanggung jawab sya tdk segan2 mau lapor sma pihak yg berwajib. terimakasih,Negatif
Monika Prasaja,1,2025-05-04 03:54:39,tidak merespon komplen .. saldo rekening dana diambil Tokopedia padahal Saya tidak melakukan transaksi apapun,Negatif
Restu Rian Santoro,5,2025-05-04 03:45:10,baik 👍👌,Positif
Doni Irawan,1,2025-05-04 03:21:42,bisa bisanya bayar ga ada invoicenya,Negatif
Muhammad Nazril,4,2025-05-04 01:43:57,ok sangat membantu mudah dan praktis,Positif
SamElsa,1,2025-05-04 01:30:04,"sudahlah belanjan sudah gak seseru dulu, banyak tipu2 disini",Negatif
agus tus,1,2025-05-04 01:19:49,udh co pake kupon promo mlah tbtb dibatalin sistem mana promonya gadibalikin.,Negatif
Andy Zhang,1,2025-05-04 00:41:19,"kacau kali tokopedia, toko2 didalamnya g jelas, dah tu tokopedia care juga g guna, udah jelas pihak toko g ngerespon kita pembeli ,eh malah harus tunggu batas waktu pengiriman?? contoh shoopee lah lgsg terselesaikan kalo udah lgsg report ke shoopeeny",Negatif
Muchammad Abduh HanyakraKusuma,1,2025-05-04 00:25:37,"link nya tidak berfungsi dengan baik, teman saya ngeshare produk tetapi tidak memunculkan halaman produk, padahal koneksi bagus, Perbaiki LAGI!!!",Negatif
JBK TOBA CENNELL,5,2025-05-03 23:31:27,mantap dan murah murah barang berkualitas,Positif
Ana Mamah,5,2025-05-03 23:30:59,Aplikasi Favorit saya,Positif
Aditia Widodo,5,2025-05-03 23:18:45,good,Positif
